Measurement,Value,Timestamp,Line,Time
state,idle,2022-07-09 21:44:55.379503,line_1,0.8577009166666667
state,idle,2022-07-09 21:45:46.841558,line_1,1.3580011333333333
state,idle,2022-07-09 21:47:08.321626,line_1,1.4505223
state,idle,2022-07-09 21:48:35.352964,line_1,1.28454925
state,normal,2022-07-09 21:49:52.425919,line_1,9.813691500000001
good_count,38,2022-07-09 21:49:52.425919,line_1,9.813691500000001
bad_count,1,2022-07-09 21:49:52.425919,line_1,9.813691500000001
state,idle,2022-07-09 21:51:19.492513,line_2,1.0837997166666669
state,idle,2022-07-09 21:52:24.520496,line_2,0.8494356833333333
bad_count,1,2022-07-09 21:53:15.486637,line_2,5.0751279333333335
good_count,13,2022-07-09 21:53:15.486637,line_2,5.0751279333333335
state,normal,2022-07-09 21:53:15.486637,line_2,5.0751279333333335
state,normal,2022-07-09 21:58:19.994313,line_2,5.262025966666667
good_count,14,2022-07-09 21:58:19.994313,line_2,5.262025966666667
bad_count,1,2022-07-09 21:58:19.994313,line_2,5.262025966666667
state,normal,2022-07-09 21:59:41.247409,line_1,5.03902395
bad_count,0,2022-07-09 21:59:41.247409,line_1,5.03902395
good_count,12,2022-07-09 21:59:41.247409,line_1,5.03902395
state,idle,2022-07-09 22:03:35.715871,line_2,1.0642719
bad_count,1,2022-07-09 22:04:39.572185,line_2,5.36219235
good_count,9,2022-07-09 22:04:39.572185,line_2,5.36219235
state,normal,2022-07-09 22:04:39.572185,line_2,5.36219235
state,idle,2022-07-09 22:04:43.588846,line_1,1.1389703833333333
state,idle,2022-07-09 22:05:51.927069,line_1,0.7714880666666667
state,idle,2022-07-09 22:06:38.216353,line_1,1.3755163000000001
state,idle,2022-07-09 22:08:00.747331,line_1,1.3869156666666667
bad_count,1,2022-07-09 22:09:23.962271,line_1,12.880390566666668
good_count,32,2022-07-09 22:09:23.962271,line_1,12.880390566666668
state,normal,2022-07-09 22:09:23.962271,line_1,12.880390566666668
bad_count,1,2022-07-09 22:10:01.303726,line_2,7.4527586
good_count,18,2022-07-09 22:10:01.303726,line_2,7.4527586
state,normal,2022-07-09 22:10:01.303726,line_2,7.4527586
bad_count,2,2022-07-09 22:17:28.469242,line_2,14.071881383333334
state,normal,2022-07-09 22:17:28.469242,line_2,14.071881383333334
good_count,31,2022-07-09 22:17:28.469242,line_2,14.071881383333334
good_count,24,2022-07-09 22:22:16.785705,line_1,6.918861383333334
bad_count,0,2022-07-09 22:22:16.785705,line_1,6.918861383333334
state,normal,2022-07-09 22:22:16.785705,line_1,6.918861383333334
state,idle,2022-07-09 22:29:11.917388,line_1,0.6105664166666667
state,idle,2022-07-09 22:29:48.551373,line_1,0.9723564
bad_count,0,2022-07-09 22:30:46.892757,line_1,5.455006083333333
good_count,19,2022-07-09 22:30:46.892757,line_1,5.455006083333333
state,normal,2022-07-09 22:30:46.892757,line_1,5.455006083333333
state,idle,2022-07-09 22:31:32.782125,line_2,0.6089460166666666
state,idle,2022-07-09 22:32:09.318886,line_2,0.6992058166666666
state,idle,2022-07-09 22:32:51.271235,line_2,1.3153553666666666
bad_count,1,2022-07-09 22:34:10.192557,line_2,12.814798883333333
good_count,20,2022-07-09 22:34:10.192557,line_2,12.814798883333333
state,normal,2022-07-09 22:34:10.192557,line_2,12.814798883333333
bad_count,1,2022-07-09 22:36:14.193122,line_1,14.38029395
state,normal,2022-07-09 22:36:14.193122,line_1,14.38029395
good_count,31,2022-07-09 22:36:14.193122,line_1,14.38029395
bad_count,2,2022-07-09 22:46:59.080490,line_2,9.337715900000001
good_count,20,2022-07-09 22:46:59.080490,line_2,9.337715900000001
state,normal,2022-07-09 22:46:59.080490,line_2,9.337715900000001
good_count,23,2022-07-09 22:50:37.010759,line_1,7.041057633333334
state,normal,2022-07-09 22:50:37.010759,line_1,7.041057633333334
bad_count,1,2022-07-09 22:50:37.010759,line_1,7.041057633333334
state,idle,2022-07-09 22:56:19.343444,line_2,0.6950327000000001
bad_count,1,2022-07-09 22:57:01.045406,line_2,11.416180016666667
state,normal,2022-07-09 22:57:01.045406,line_2,11.416180016666667
good_count,20,2022-07-09 22:57:01.045406,line_2,11.416180016666667
state,normal,2022-07-09 22:57:39.474217,line_1,10.437558383333334
good_count,33,2022-07-09 22:57:39.474217,line_1,10.437558383333334
bad_count,1,2022-07-09 22:57:39.474217,line_1,10.437558383333334
state,idle,2022-07-09 23:08:05.727720,line_1,1.3572903333333335
state,normal,2022-07-09 23:08:26.016207,line_2,6.940535266666667
good_count,15,2022-07-09 23:08:26.016207,line_2,6.940535266666667
bad_count,1,2022-07-09 23:08:26.016207,line_2,6.940535266666667
state,idle,2022-07-09 23:09:27.165140,line_1,0.9796290666666666
state,idle,2022-07-09 23:10:25.942884,line_1,0.8373878666666666
state,idle,2022-07-09 23:11:16.186156,line_1,1.2168678833333333
state,normal,2022-07-09 23:12:29.198229,line_1,9.6374746
good_count,25,2022-07-09 23:12:29.198229,line_1,9.6374746
bad_count,0,2022-07-09 23:12:29.198229,line_1,9.6374746
state,normal,2022-07-09 23:15:22.448323,line_2,6.0364393
good_count,13,2022-07-09 23:15:22.448323,line_2,6.0364393
bad_count,1,2022-07-09 23:15:22.448323,line_2,6.0364393
state,idle,2022-07-09 23:21:24.634681,line_2,0.6874585666666667
state,normal,2022-07-09 23:22:05.882195,line_2,10.854275849999999
good_count,27,2022-07-09 23:22:05.882195,line_2,10.854275849999999
bad_count,1,2022-07-09 23:22:05.882195,line_2,10.854275849999999
good_count,31,2022-07-09 23:22:07.446705,line_1,14.273689216666666
state,normal,2022-07-09 23:22:07.446705,line_1,14.273689216666666
bad_count,1,2022-07-09 23:22:07.446705,line_1,14.273689216666666
state,idle,2022-07-09 23:32:57.138746,line_2,1.1348916333333332
state,idle,2022-07-09 23:34:05.232244,line_2,1.3831275666666667
state,idle,2022-07-09 23:35:28.219898,line_2,0.6851617666666667
bad_count,1,2022-07-09 23:36:09.329604,line_2,7.657463933333333
state,normal,2022-07-09 23:36:09.329604,line_2,7.657463933333333
good_count,18,2022-07-09 23:36:09.329604,line_2,7.657463933333333
state,normal,2022-07-09 23:36:23.868058,line_1,11.6131846
good_count,46,2022-07-09 23:36:23.868058,line_1,11.6131846
bad_count,1,2022-07-09 23:36:23.868058,line_1,11.6131846
state,idle,2022-07-09 23:43:48.777440,line_2,1.1577960333333333
state,normal,2022-07-09 23:44:58.245202,line_2,10.425828366666668
bad_count,1,2022-07-09 23:44:58.245202,line_2,10.425828366666668
good_count,17,2022-07-09 23:44:58.245202,line_2,10.425828366666668
bad_count,0,2022-07-09 23:48:00.659134,line_1,9.360113033333333
good_count,22,2022-07-09 23:48:00.659134,line_1,9.360113033333333
state,normal,2022-07-09 23:48:00.659134,line_1,9.360113033333333
good_count,18,2022-07-09 23:55:23.794904,line_2,10.462300283333333
state,normal,2022-07-09 23:55:23.794904,line_2,10.462300283333333
bad_count,1,2022-07-09 23:55:23.794904,line_2,10.462300283333333
state,normal,2022-07-09 23:57:22.265916,line_1,14.425253916666666
good_count,46,2022-07-09 23:57:22.265916,line_1,14.425253916666666
bad_count,1,2022-07-09 23:57:22.265916,line_1,14.425253916666666
bad_count,1,2022-07-10 00:05:51.532921,line_2,11.752338316666668
good_count,18,2022-07-10 00:05:51.532921,line_2,11.752338316666668
state,normal,2022-07-10 00:05:51.532921,line_2,11.752338316666668
state,normal,2022-07-10 00:11:47.781151,line_1,7.059659533333333
good_count,13,2022-07-10 00:11:47.781151,line_1,7.059659533333333
bad_count,0,2022-07-10 00:11:47.781151,line_1,7.059659533333333
state,idle,2022-07-10 00:17:36.673220,line_2,1.0816878666666667
bad_count,2,2022-07-10 00:18:41.574492,line_2,9.5104048
good_count,32,2022-07-10 00:18:41.574492,line_2,9.5104048
state,normal,2022-07-10 00:18:41.574492,line_2,9.5104048
state,idle,2022-07-10 00:18:51.360723,line_1,1.3354063333333335
state,idle,2022-07-10 00:20:11.485103,line_1,0.8839511166666667
state,normal,2022-07-10 00:21:04.522170,line_1,10.054193316666668
good_count,25,2022-07-10 00:21:04.522170,line_1,10.054193316666668
bad_count,1,2022-07-10 00:21:04.522170,line_1,10.054193316666668
state,idle,2022-07-10 00:28:12.198780,line_2,0.5954719166666667
state,normal,2022-07-10 00:28:47.927095,line_2,13.365358983333333
good_count,35,2022-07-10 00:28:47.927095,line_2,13.365358983333333
bad_count,3,2022-07-10 00:28:47.927095,line_2,13.365358983333333
state,idle,2022-07-10 00:31:07.773769,line_1,0.7969910833333333
state,normal,2022-07-10 00:31:55.593234,line_1,7.000657383333333
good_count,22,2022-07-10 00:31:55.593234,line_1,7.000657383333333
bad_count,0,2022-07-10 00:31:55.593234,line_1,7.000657383333333
state,idle,2022-07-10 00:38:55.632677,line_1,1.4058909666666668
good_count,28,2022-07-10 00:40:19.986135,line_1,7.8788359166666675
bad_count,1,2022-07-10 00:40:19.986135,line_1,7.8788359166666675
state,normal,2022-07-10 00:40:19.986135,line_1,7.8788359166666675
state,idle,2022-07-10 00:42:09.848634,line_2,0.9475069166666666
state,idle,2022-07-10 00:43:06.699049,line_2,1.3798420166666667
state,normal,2022-07-10 00:44:29.489570,line_2,8.647527333333333
bad_count,1,2022-07-10 00:44:29.489570,line_2,8.647527333333333
good_count,14,2022-07-10 00:44:29.489570,line_2,8.647527333333333
state,normal,2022-07-10 00:48:12.716290,line_1,5.719267783333334
good_count,18,2022-07-10 00:48:12.716290,line_1,5.719267783333334
bad_count,0,2022-07-10 00:48:12.716290,line_1,5.719267783333334
bad_count,1,2022-07-10 00:53:08.341210,line_2,10.663086233333333
good_count,22,2022-07-10 00:53:08.341210,line_2,10.663086233333333
state,normal,2022-07-10 00:53:08.341210,line_2,10.663086233333333
bad_count,0,2022-07-10 00:53:55.872357,line_1,6.94470065
state,normal,2022-07-10 00:53:55.872357,line_1,6.94470065
good_count,25,2022-07-10 00:53:55.872357,line_1,6.94470065
state,normal,2022-07-10 01:00:52.554396,line_1,9.545731166666666
good_count,26,2022-07-10 01:00:52.554396,line_1,9.545731166666666
bad_count,0,2022-07-10 01:00:52.554396,line_1,9.545731166666666
good_count,14,2022-07-10 01:03:48.126384,line_2,5.892670583333333
bad_count,1,2022-07-10 01:03:48.126384,line_2,5.892670583333333
state,normal,2022-07-10 01:03:48.126384,line_2,5.892670583333333
good_count,33,2022-07-10 01:09:41.686619,line_2,14.48036775
bad_count,2,2022-07-10 01:09:41.686619,line_2,14.48036775
state,normal,2022-07-10 01:09:41.686619,line_2,14.48036775
state,normal,2022-07-10 01:10:25.298266,line_1,12.296190933333332
good_count,48,2022-07-10 01:10:25.298266,line_1,12.296190933333332
bad_count,1,2022-07-10 01:10:25.298266,line_1,12.296190933333332
state,idle,2022-07-10 01:22:43.069722,line_1,0.6472346000000001
state,normal,2022-07-10 01:23:21.903798,line_1,12.376603366666666
good_count,47,2022-07-10 01:23:21.903798,line_1,12.376603366666666
bad_count,1,2022-07-10 01:23:21.903798,line_1,12.376603366666666
state,normal,2022-07-10 01:24:10.508684,line_2,14.465266399999999
good_count,29,2022-07-10 01:24:10.508684,line_2,14.465266399999999
bad_count,2,2022-07-10 01:24:10.508684,line_2,14.465266399999999
state,idle,2022-07-10 01:35:44.500000,line_1,1.4731335333333333
state,normal,2022-07-10 01:37:12.888012,line_1,5.243244166666667
good_count,12,2022-07-10 01:37:12.888012,line_1,5.243244166666667
bad_count,0,2022-07-10 01:37:12.888012,line_1,5.243244166666667
state,normal,2022-07-10 01:38:38.424668,line_2,9.561829666666666
good_count,28,2022-07-10 01:38:38.424668,line_2,9.561829666666666
bad_count,1,2022-07-10 01:38:38.424668,line_2,9.561829666666666
state,idle,2022-07-10 01:42:27.482662,line_1,0.8761181166666667
state,idle,2022-07-10 01:43:20.049749,line_1,1.4071745166666667
good_count,21,2022-07-10 01:44:44.480220,line_1,7.009091716666666
bad_count,1,2022-07-10 01:44:44.480220,line_1,7.009091716666666
state,normal,2022-07-10 01:44:44.480220,line_1,7.009091716666666
state,idle,2022-07-10 01:48:12.134448,line_2,0.7281580833333333
good_count,19,2022-07-10 01:48:55.823933,line_2,6.227474983333334
state,normal,2022-07-10 01:48:55.823933,line_2,6.227474983333334
bad_count,1,2022-07-10 01:48:55.823933,line_2,6.227474983333334
state,idle,2022-07-10 01:51:45.025723,line_1,1.4104636666666666
state,idle,2022-07-10 01:53:09.653543,line_1,1.0276683166666667
state,idle,2022-07-10 01:54:11.313642,line_1,0.7965640666666667
state,idle,2022-07-10 01:54:59.107486,line_1,1.4876244333333333
state,idle,2022-07-10 01:55:09.472432,line_2,1.3377738333333333
state,idle,2022-07-10 01:56:28.364952,line_1,1.2357028666666667
state,idle,2022-07-10 01:56:29.738862,line_2,0.9230254
state,idle,2022-07-10 01:57:25.120386,line_2,1.1857991
state,idle,2022-07-10 01:57:42.507124,line_1,1.2437466666666666
state,idle,2022-07-10 01:58:36.268332,line_2,1.24410385
state,idle,2022-07-10 01:58:57.131924,line_1,0.8166677833333333
bad_count,0,2022-07-10 01:59:46.131991,line_1,8.768912633333334
state,normal,2022-07-10 01:59:46.131991,line_1,8.768912633333334
good_count,27,2022-07-10 01:59:46.131991,line_1,8.768912633333334
bad_count,1,2022-07-10 01:59:50.914563,line_2,12.550135816666666
state,normal,2022-07-10 01:59:50.914563,line_2,12.550135816666666
good_count,26,2022-07-10 01:59:50.914563,line_2,12.550135816666666
state,idle,2022-07-10 02:08:32.266749,line_1,1.1296170333333333
state,idle,2022-07-10 02:09:40.043771,line_1,0.7319186666666667
good_count,15,2022-07-10 02:10:23.958891,line_1,6.526549016666666
bad_count,0,2022-07-10 02:10:23.958891,line_1,6.526549016666666
state,normal,2022-07-10 02:10:23.958891,line_1,6.526549016666666
bad_count,1,2022-07-10 02:12:23.922712,line_2,9.857278166666667
state,normal,2022-07-10 02:12:23.922712,line_2,9.857278166666667
good_count,18,2022-07-10 02:12:23.922712,line_2,9.857278166666667
state,normal,2022-07-10 02:16:55.551832,line_1,6.309850233333333
good_count,16,2022-07-10 02:16:55.551832,line_1,6.309850233333333
bad_count,0,2022-07-10 02:16:55.551832,line_1,6.309850233333333
state,idle,2022-07-10 02:22:15.359402,line_2,0.6786428333333333
state,normal,2022-07-10 02:22:56.077972,line_2,8.909778833333332
bad_count,1,2022-07-10 02:22:56.077972,line_2,8.909778833333332
good_count,28,2022-07-10 02:22:56.077972,line_2,8.909778833333332
state,idle,2022-07-10 02:23:14.142846,line_1,1.4939903
state,idle,2022-07-10 02:24:43.782264,line_1,0.8538354833333333
state,normal,2022-07-10 02:25:35.012393,line_1,10.771195483333335
good_count,30,2022-07-10 02:25:35.012393,line_1,10.771195483333335
bad_count,0,2022-07-10 02:25:35.012393,line_1,10.771195483333335
bad_count,1,2022-07-10 02:31:50.664702,line_2,9.07700865
good_count,16,2022-07-10 02:31:50.664702,line_2,9.07700865
state,normal,2022-07-10 02:31:50.664702,line_2,9.07700865
state,idle,2022-07-10 02:36:21.284122,line_1,0.7553883333333334
bad_count,0,2022-07-10 02:37:06.607422,line_1,7.938512233333333
good_count,17,2022-07-10 02:37:06.607422,line_1,7.938512233333333
state,normal,2022-07-10 02:37:06.607422,line_1,7.938512233333333
state,normal,2022-07-10 02:40:55.285221,line_2,7.2123659
good_count,17,2022-07-10 02:40:55.285221,line_2,7.2123659
bad_count,1,2022-07-10 02:40:55.285221,line_2,7.2123659
state,idle,2022-07-10 02:45:02.918156,line_1,0.75563665
state,idle,2022-07-10 02:45:48.256355,line_1,1.3784523666666668
state,normal,2022-07-10 02:47:10.963497,line_1,14.724724033333333
good_count,53,2022-07-10 02:47:10.963497,line_1,14.724724033333333
bad_count,1,2022-07-10 02:47:10.963497,line_1,14.724724033333333
state,idle,2022-07-10 02:48:08.027175,line_2,1.25580095
state,idle,2022-07-10 02:49:23.375232,line_2,0.8659482333333333
state,normal,2022-07-10 02:50:15.332126,line_2,7.4235135166666675
good_count,21,2022-07-10 02:50:15.332126,line_2,7.4235135166666675
bad_count,1,2022-07-10 02:50:15.332126,line_2,7.4235135166666675
state,idle,2022-07-10 02:57:40.742937,line_2,0.9537140166666667
state,idle,2022-07-10 02:58:37.965778,line_2,0.7239098666666667
state,idle,2022-07-10 02:59:21.400370,line_2,1.3159979166666667
state,idle,2022-07-10 03:00:40.360245,line_2,1.4925127333333335
bad_count,1,2022-07-10 03:01:54.446939,line_1,11.408720633333333
good_count,41,2022-07-10 03:01:54.446939,line_1,11.408720633333333
state,normal,2022-07-10 03:01:54.446939,line_1,11.408720633333333
good_count,18,2022-07-10 03:02:09.911009,line_2,5.7237567
bad_count,1,2022-07-10 03:02:09.911009,line_2,5.7237567
state,normal,2022-07-10 03:02:09.911009,line_2,5.7237567
state,idle,2022-07-10 03:07:53.336411,line_2,0.7131325833333333
good_count,21,2022-07-10 03:08:36.124366,line_2,6.790378283333334
state,normal,2022-07-10 03:08:36.124366,line_2,6.790378283333334
bad_count,1,2022-07-10 03:08:36.124366,line_2,6.790378283333334
state,idle,2022-07-10 03:13:18.970177,line_1,0.6518585833333332
good_count,14,2022-07-10 03:13:58.081692,line_1,6.988910533333334
bad_count,0,2022-07-10 03:13:58.081692,line_1,6.988910533333334
state,normal,2022-07-10 03:13:58.081692,line_1,6.988910533333334
state,idle,2022-07-10 03:15:23.547063,line_2,0.8831802333333333
state,normal,2022-07-10 03:16:16.537877,line_2,14.966686283333333
good_count,42,2022-07-10 03:16:16.537877,line_2,14.966686283333333
bad_count,1,2022-07-10 03:16:16.537877,line_2,14.966686283333333
state,idle,2022-07-10 03:20:57.416324,line_1,0.6423900333333333
bad_count,0,2022-07-10 03:21:35.959726,line_1,8.719421283333332
good_count,22,2022-07-10 03:21:35.959726,line_1,8.719421283333332
state,normal,2022-07-10 03:21:35.959726,line_1,8.719421283333332
state,idle,2022-07-10 03:30:19.125003,line_1,0.6966788666666667
state,idle,2022-07-10 03:31:00.925735,line_1,0.9575958999999999
good_count,22,2022-07-10 03:31:14.539054,line_2,12.112287733333334
bad_count,1,2022-07-10 03:31:14.539054,line_2,12.112287733333334
state,normal,2022-07-10 03:31:14.539054,line_2,12.112287733333334
state,idle,2022-07-10 03:31:58.381489,line_1,0.8312478833333333
bad_count,0,2022-07-10 03:32:48.256362,line_1,5.063835466666666
good_count,15,2022-07-10 03:32:48.256362,line_1,5.063835466666666
state,normal,2022-07-10 03:32:48.256362,line_1,5.063835466666666
state,idle,2022-07-10 03:37:52.086490,line_1,1.1200751500000001
state,normal,2022-07-10 03:38:59.290999,line_1,8.336040316666667
good_count,31,2022-07-10 03:38:59.290999,line_1,8.336040316666667
bad_count,1,2022-07-10 03:38:59.290999,line_1,8.336040316666667
good_count,19,2022-07-10 03:43:21.276318,line_2,5.8898662999999996
state,normal,2022-07-10 03:43:21.276318,line_2,5.8898662999999996
bad_count,1,2022-07-10 03:43:21.276318,line_2,5.8898662999999996
state,idle,2022-07-10 03:47:19.453418,line_1,1.4302673166666666
state,idle,2022-07-10 03:48:45.269457,line_1,0.9944464
state,idle,2022-07-10 03:49:14.668296,line_2,1.0452967499999999
state,idle,2022-07-10 03:49:44.936241,line_1,1.1609683
state,idle,2022-07-10 03:50:17.386101,line_2,1.27017085
state,idle,2022-07-10 03:50:54.594339,line_1,0.8738224
state,idle,2022-07-10 03:51:33.596352,line_2,0.6606542999999999
bad_count,1,2022-07-10 03:51:47.023683,line_1,14.55484085
state,normal,2022-07-10 03:51:47.023683,line_1,14.55484085
good_count,32,2022-07-10 03:51:47.023683,line_1,14.55484085
state,normal,2022-07-10 03:52:13.235610,line_2,5.529879966666667
good_count,10,2022-07-10 03:52:13.235610,line_2,5.529879966666667
bad_count,1,2022-07-10 03:52:13.235610,line_2,5.529879966666667
state,idle,2022-07-10 03:57:45.028408,line_2,1.30347325
state,normal,2022-07-10 03:59:03.236803,line_2,12.381196583333333
bad_count,3,2022-07-10 03:59:03.236803,line_2,12.381196583333333
good_count,36,2022-07-10 03:59:03.236803,line_2,12.381196583333333
state,idle,2022-07-10 04:06:20.314134,line_1,0.9459866666666666
state,normal,2022-07-10 04:07:17.073334,line_1,7.19718365
good_count,22,2022-07-10 04:07:17.073334,line_1,7.19718365
bad_count,1,2022-07-10 04:07:17.073334,line_1,7.19718365
bad_count,2,2022-07-10 04:11:26.108598,line_2,10.9222748
good_count,29,2022-07-10 04:11:26.108598,line_2,10.9222748
state,normal,2022-07-10 04:11:26.108598,line_2,10.9222748
state,normal,2022-07-10 04:14:28.904353,line_1,6.1680151500000004
good_count,26,2022-07-10 04:14:28.904353,line_1,6.1680151500000004
bad_count,0,2022-07-10 04:14:28.904353,line_1,6.1680151500000004
state,idle,2022-07-10 04:20:38.985262,line_1,0.84941815
state,idle,2022-07-10 04:21:29.950351,line_1,1.2370492666666666
state,normal,2022-07-10 04:22:21.445086,line_2,7.0716264833333335
good_count,22,2022-07-10 04:22:21.445086,line_2,7.0716264833333335
bad_count,1,2022-07-10 04:22:21.445086,line_2,7.0716264833333335
state,idle,2022-07-10 04:22:44.173307,line_1,0.73963595
state,idle,2022-07-10 04:23:28.551464,line_1,1.45171025
state,normal,2022-07-10 04:24:55.654079,line_1,12.414001433333334
bad_count,0,2022-07-10 04:24:55.654079,line_1,12.414001433333334
good_count,30,2022-07-10 04:24:55.654079,line_1,12.414001433333334
state,idle,2022-07-10 04:29:25.742675,line_2,0.6167475833333333
state,idle,2022-07-10 04:30:02.747530,line_2,1.22273225
state,normal,2022-07-10 04:31:16.111465,line_2,13.89806665
good_count,34,2022-07-10 04:31:16.111465,line_2,13.89806665
bad_count,2,2022-07-10 04:31:16.111465,line_2,13.89806665
bad_count,1,2022-07-10 04:37:20.494165,line_1,12.869925333333333
good_count,41,2022-07-10 04:37:20.494165,line_1,12.869925333333333
state,normal,2022-07-10 04:37:20.494165,line_1,12.869925333333333
state,idle,2022-07-10 04:45:09.995464,line_2,0.7871804333333333
state,idle,2022-07-10 04:45:57.226290,line_2,1.1446041666666666
state,idle,2022-07-10 04:47:05.902540,line_2,1.0519930333333334
good_count,27,2022-07-10 04:48:09.022122,line_2,12.056944566666665
bad_count,2,2022-07-10 04:48:09.022122,line_2,12.056944566666665
state,normal,2022-07-10 04:48:09.022122,line_2,12.056944566666665
state,normal,2022-07-10 04:50:12.689685,line_1,7.55207285
good_count,23,2022-07-10 04:50:12.689685,line_1,7.55207285
bad_count,0,2022-07-10 04:50:12.689685,line_1,7.55207285
state,normal,2022-07-10 04:57:45.814056,line_1,13.674686016666667
good_count,53,2022-07-10 04:57:45.814056,line_1,13.674686016666667
bad_count,1,2022-07-10 04:57:45.814056,line_1,13.674686016666667
bad_count,2,2022-07-10 05:00:12.438796,line_2,11.038725066666666
good_count,20,2022-07-10 05:00:12.438796,line_2,11.038725066666666
state,normal,2022-07-10 05:00:12.438796,line_2,11.038725066666666
bad_count,1,2022-07-10 05:11:14.762300,line_2,5.983349883333333
state,normal,2022-07-10 05:11:14.762300,line_2,5.983349883333333
good_count,17,2022-07-10 05:11:14.762300,line_2,5.983349883333333
state,normal,2022-07-10 05:11:26.295217,line_1,12.126445050000001
bad_count,1,2022-07-10 05:11:26.295217,line_1,12.126445050000001
good_count,45,2022-07-10 05:11:26.295217,line_1,12.126445050000001
bad_count,1,2022-07-10 05:17:13.763293,line_2,7.070371983333334
good_count,24,2022-07-10 05:17:13.763293,line_2,7.070371983333334
state,normal,2022-07-10 05:17:13.763293,line_2,7.070371983333334
state,normal,2022-07-10 05:23:33.881920,line_1,8.066087466666666
good_count,24,2022-07-10 05:23:33.881920,line_1,8.066087466666666
bad_count,1,2022-07-10 05:23:33.881920,line_1,8.066087466666666
good_count,17,2022-07-10 05:24:17.985612,line_2,10.023631616666668
state,normal,2022-07-10 05:24:17.985612,line_2,10.023631616666668
bad_count,1,2022-07-10 05:24:17.985612,line_2,10.023631616666668
state,idle,2022-07-10 05:31:37.847168,line_1,0.5334083166666667
bad_count,1,2022-07-10 05:32:09.851667,line_1,14.432366383333335
good_count,42,2022-07-10 05:32:09.851667,line_1,14.432366383333335
state,normal,2022-07-10 05:32:09.851667,line_1,14.432366383333335
state,idle,2022-07-10 05:34:19.403509,line_2,0.65463315
good_count,43,2022-07-10 05:34:58.681498,line_2,13.065046749999999
bad_count,3,2022-07-10 05:34:58.681498,line_2,13.065046749999999
state,normal,2022-07-10 05:34:58.681498,line_2,13.065046749999999
good_count,21,2022-07-10 05:46:35.793650,line_1,8.862256233333333
state,normal,2022-07-10 05:46:35.793650,line_1,8.862256233333333
bad_count,1,2022-07-10 05:46:35.793650,line_1,8.862256233333333
good_count,33,2022-07-10 05:48:02.584303,line_2,12.047892316666667
state,normal,2022-07-10 05:48:02.584303,line_2,12.047892316666667
bad_count,2,2022-07-10 05:48:02.584303,line_2,12.047892316666667
state,idle,2022-07-10 05:55:27.529024,line_1,0.8707043833333333
state,normal,2022-07-10 05:56:19.771287,line_1,10.806920416666665
good_count,43,2022-07-10 05:56:19.771287,line_1,10.806920416666665
bad_count,1,2022-07-10 05:56:19.771287,line_1,10.806920416666665
state,idle,2022-07-10 06:00:05.457842,line_2,1.1553510333333332
state,idle,2022-07-10 06:01:14.778904,line_2,0.5117694833333333
state,idle,2022-07-10 06:01:45.485073,line_2,1.0953078166666665
good_count,14,2022-07-10 06:02:51.203542,line_2,5.275809083333333
bad_count,1,2022-07-10 06:02:51.203542,line_2,5.275809083333333
state,normal,2022-07-10 06:02:51.203542,line_2,5.275809083333333
good_count,24,2022-07-10 06:07:08.186512,line_1,6.576174483333333
bad_count,1,2022-07-10 06:07:08.186512,line_1,6.576174483333333
state,normal,2022-07-10 06:07:08.186512,line_1,6.576174483333333
state,idle,2022-07-10 06:08:07.752087,line_2,0.5738216166666666
state,normal,2022-07-10 06:08:42.181384,line_2,10.179480316666666
good_count,25,2022-07-10 06:08:42.181384,line_2,10.179480316666666
bad_count,1,2022-07-10 06:08:42.181384,line_2,10.179480316666666
state,idle,2022-07-10 06:13:42.756981,line_1,1.0096448666666666
good_count,40,2022-07-10 06:14:43.335673,line_1,12.1830848
state,normal,2022-07-10 06:14:43.335673,line_1,12.1830848
bad_count,1,2022-07-10 06:14:43.335673,line_1,12.1830848
bad_count,2,2022-07-10 06:18:52.950203,line_2,12.033770633333335
good_count,35,2022-07-10 06:18:52.950203,line_2,12.033770633333335
state,normal,2022-07-10 06:18:52.950203,line_2,12.033770633333335
state,idle,2022-07-10 06:26:54.320761,line_1,1.2466774833333334
bad_count,1,2022-07-10 06:28:09.121410,line_1,10.1513488
state,normal,2022-07-10 06:28:09.121410,line_1,10.1513488
good_count,35,2022-07-10 06:28:09.121410,line_1,10.1513488
bad_count,1,2022-07-10 06:30:54.976441,line_2,10.68958185
state,normal,2022-07-10 06:30:54.976441,line_2,10.68958185
good_count,22,2022-07-10 06:30:54.976441,line_2,10.68958185
state,idle,2022-07-10 06:38:18.202338,line_1,1.1541587
bad_count,0,2022-07-10 06:39:27.451860,line_1,14.460426616666666
state,normal,2022-07-10 06:39:27.451860,line_1,14.460426616666666
good_count,32,2022-07-10 06:39:27.451860,line_1,14.460426616666666
state,idle,2022-07-10 06:41:36.351352,line_2,1.0568358666666666
state,idle,2022-07-10 06:42:39.761504,line_2,0.7222477333333334
state,idle,2022-07-10 06:43:23.096368,line_2,1.3626767499999999
bad_count,2,2022-07-10 06:44:44.856973,line_2,8.601082816666667
state,normal,2022-07-10 06:44:44.856973,line_2,8.601082816666667
good_count,28,2022-07-10 06:44:44.856973,line_2,8.601082816666667
state,idle,2022-07-10 06:53:20.921942,line_2,1.3921622999999999
state,normal,2022-07-10 06:53:55.077457,line_1,8.147033216666667
good_count,28,2022-07-10 06:53:55.077457,line_1,8.147033216666667
bad_count,1,2022-07-10 06:53:55.077457,line_1,8.147033216666667
